ID,Name,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
0x19b9e,Pedro Nicolacir,48,24460.96,2190.413333,5,6,9,1,Personal Loan,30,15,13.15,2,Standard,796.9,31.47138417,23 Years and 5 Months,No,10.89889716,46.73143533,High_spent_Medium_value_payments,411.4110008
0x19baa,Yuko Yoshikawar,42,9269.99,,3,6,24,2,"Home Equity Loan, and Auto Loan",19,19,10.24,8,Standard,1963.61,24.25256215,12 Years and 9 Months,Yes,10.51656003,41.35234118,Low_spent_Small_value_payments,297.9810155
0x19bb6,Mattc,39,67039.6,5869.633333,985,3,10,7,"Mortgage Loan, Home Equity Loan, Payday Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified",8,,10.41,8,Standard,874.79,30.27931564,8 Years and 4 Months,NM,303.2917396,125.5737011,High_spent_Medium_value_payments,408.0978926
0x19bce,Alexeim,36_,28378.94,2348.911667,3,7,13,3,"Payday Loan, Payday Loan, and Auto Loan",8,14,9.45,,Standard,1640.9,33.18087625,17 Years and 0 Months,Yes,52.55835478,191.7271536,Low_spent_Small_value_payments,280.6056583
0x19bda,Slaterg,24,35342.98_,,5,5,3,4,"Mortgage Loan, Not Specified, Payday Loan, and Student Loan",10,4,5.84,2,_,994.4,34.52369341,24 Years and 0 Months,No,113.7131001,125.6412275,Low_spent_Large_value_payments,322.5705057
0x19be6,David Sheppards,46,45764.14,,6,5,11,2,"Debt Consolidation Loan, and Credit-Builder Loan",14,14,9.31,4,_,146.1,28.37841599,31 Years and 5 Months,No,62.19456894,__10000__,Low_spent_Medium_value_payments,210.0677133
0x19bfe,Mia Shanleyz,46,110557.08,9210.09,3,5,5,2,"Not Specified, and Credit-Builder Loan",30,14,_,5,Standard,946.28,26.12613392,18 Years and 1 Months,Yes,181.8557754,812.8182233,Low_spent_Medium_value_payments,206.3350013
0x19c16,Samuel Shenk,8688,15618.52,1284.543333,7,7,22,7,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, Personal Loan, and Auto Loan",27,17,20.03,9,_,2908.07,26.33614771,14 Years and 5 Months,NM,86.6374151,138.442327,Low_spent_Small_value_payments,193.3745912
0x19c2e,Kirstinu,21,41435.26,3639.938333,7,7,26,6,"Debt Consolidation Loan, Student Loan, Payday Loan, Mortgage Loan, Student Loan, and Debt Consolidation Loan",35,19,12.99,9,_,1625.55,35.9486212,18 Years and 9 Months,Yes,175.8051495,138.2296594,High_spent_Medium_value_payments,299.9590245
0x19c52,Stefanoo,25,72629.12,5884.426667,8,9,19,7,"Personal Loan, Not Specified, Debt Consolidation Loan, Student Loan, Student Loan, Personal Loan, and Payday Loan",40,27,21.23,16,Bad,4748.34,37.09156392,8 Years and 3 Months,Yes,293.7841875,182.7748398,High_spent_Medium_value_payments,361.8836393
0x19c6a,ita Bosez,51,70968.06,,8,4,5,2,"Payday Loan, and Not Specified",28,19,8.95,7,_,861.47,39.21141228,25 Years and 11 Months,No,97.85238037,238.8675547,High_spent_Small_value_payments,500.5805649
0x19c82,Langi Chiangg,51,22914.66,1746.555,8,3,10,3,"Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",9,8,21.66,3,Standard,345.85,28.89613414,33 Years and 6 Months,Yes,49.37587448,84.45397846,Low_spent_Small_value_payments,330.8256471
0x19ca6,Walterr,40,52837.29,4230.1075,6,9,31,6,"Home Equity Loan, Payday Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",43,24,15.47,15,Bad,4969.21,36.90353702,NA,NM,144.2961955,,High_spent_Medium_value_payments,445.7646175
0x19cb2,James Daveyj,23,16406.08,1604.173333,5,5,16,3,"Credit-Builder Loan, Payday Loan, and Student Loan",18,,18.02,10,Standard,1618.94,36.42606369,7 Years and 3 Months,Yes,34.19404285,215.4830167,Low_spent_Small_value_payments,200.7402738
0x19cbe,Don Durfeez,46_,80633.22,6463.435,2,4,6,4,"Payday Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",12,6,6.27,1,Good,295.42,39.50424673,27 Years and 6 Months,No,142.8242214,383.9817355,Low_spent_Large_value_payments,389.5375431
0x19cca,asilu,44_,8787.9,491.325,8,5,18,5,"Student Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",8,20,13.13,9,Standard,234.47,34.47956553,14 Years and 4 Months,Yes,23.82537506,53.49852712,Low_spent_Small_value_payments,261.8085978
0x19cd6,Leah Schnurro,35,54265.54,4248.128333,3,5,5,2,"Mortgage Loan, and Student Loan",23,13,4.78,5,Standard,545.37,37.18606079,23 Years and 7 Months,No,82.10549979,142.8779462,High_spent_Medium_value_payments,449.8293873
0x19ce2,Yinka Adegokea,52,88296.18,7386.015,4,4,11,-100,"Mortgage Loan, Personal Loan, and Debt Consolidation Loan",14,6,_,5,Good,1301.98,32.36120781,24 Years and 6 Months,No,127.2956303,54.27890782,High_spent_Large_value_payments,797.0269619
0x19cee,Lionel Laurentj,34,67408.06,,5,3,6,3,"Payday Loan, Payday Loan, and Debt Consolidation Loan",12,10,9.74,3,Good,960.09,31.4446088,22 Years and 7 Months,NM,835.8296236,203.8492928,High_spent_Small_value_payments,478.2019018
0x19d06,Paul Carrelk,24,100697.64,,8,7,16,1,Not Specified,9,13,24.19,6,Standard,1115,34.03439755,21 Years and 5 Months,Yes,78.42068777,295.3818936,High_spent_Medium_value_payments,741.1444187
0x19d13,Hummelg,49,28378.53,2228.8775,6,3,9,1,Not Specified,16,,16.42,5,Standard,316.61,34.6107847,17 Years and 2 Months,Yes,20.85160612,185.767786,Low_spent_Small_value_payments,306.2683579
0x19d1f,Sakari Suoninenz,15,43171.59,3812.6325,7,9,22,6,"Not Specified, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",38,19,8.52,7,_,2028.14,27.64276851,16 Years and 5 Months,Yes,158.1349647,85.4485964,High_spent_Large_value_payments,377.6796889
0x19d2a,Victoriae,40,33717.92,2952.826667,10,9,17,7,"Not Specified, Credit-Builder Loan, Auto Loan, Payday Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",54,16,6.03,12,Bad,1298.16,34.17034729,11 Years and 1 Months,Yes,180.740396,191.6504954,Low_spent_Large_value_payments,192.8917753
0x19d36,Tim Hepheri,19,17055.61,1650.300833,8,4,20,2,"Mortgage Loan, and Payday Loan",27,19,18.44,9,Standard,1079.76,37.19357286,19 Years and 6 Months,NM,28.40229704,35.63516664,!@9#%8,340.9926197
0x19d43,Matthew Goldsteinz,21,8392.645,796.3870833,6,8,26,5,"Personal Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Not Specified",22,21,1.49,15,Bad,2947.57,40.50341724,14 Years and 0 Months,Yes,22.01998214,59.80333682,Low_spent_Small_value_payments,287.8153894
0x19d4e,Giuseppe Fonteq,27,64845.8,5574.816667,5,6,12,2,"Credit-Builder Loan, and Student Loan",15,11,4.13,6,_,528.95,36.87142916,6 Years and 5 Months,Yes,75.9134721,136.4191117,Low_spent_Large_value_payments,615.1490828
0x19d5a,Ln,37,125027.24,8912.983175,4,3,5,1,Auto Loan,15,6,8.58,5,Good,836.14,41.3956918,20 Years and 9 Months,No,1320.790134,141.9126335,High_spent_Large_value_payments,1032.544391
0x19d66,Ross Kerberg,26,59375.22,4734.935,3,4,5,4,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Home Equity Loan",7,5,7.33,0,Good,947.54,33.03649796,25 Years and 4 Months,No,116.8332019,31.98731304,!@9#%8,564.672985
0x19d72,Wadec,31,26305.91,1946.159167,4,7,9,2,"Payday Loan, and Payday Loan",17,15,13.34,4,Standard,151.95,25.00956174,30 Years and 0 Months,Yes,23.99050696,68.01819479,High_spent_Small_value_payments,362.6072149
0x19d7e,Marius Zahariao,37,33799.36,2944.613333,5,3,19,4,"Personal Loan, Not Specified, Mortgage Loan, and Personal Loan",15,,16.35,5,Standard,173.76,28.32011823,7 Years and 0 Months,Yes,75.09807764,176.7553637,Low_spent_Small_value_payments,332.607892
0x19d8a,Goldsteiny,39,20886.73,,5,5,12,4,"Personal Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",13,8,4.07,5,_,769.43,33.08847836,33 Years and 0 Months,No,39.69011607,82.34204735,High_spent_Small_value_payments,310.5239199
0x19d96,Steve Gormane,33,11265295,1380.035,7,5,31,7,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Home Equity Loan",25,17,26.55,15,Bad,4698.82,37.82680385,3 Years and 5 Months,NM,80.61286415,123.9541453,Low_spent_Small_value_payments,223.4364906
0x19da2,Laurenceu,38,19850.31,1688.1925,6,7,15,5,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",40,24_,6.57,,Bad,3531,35.03146913,14 Years and 6 Months,NM,74.86545483,143.6036777,Low_spent_Large_value_payments,220.3501175
0x19dae,Maltezouf,51_,56622.3,4469.525,1,4,11,0,,4,0,7.9,5,_,110.19,26.68692151,29 Years and 3 Months,No,0,366.3030724,Low_spent_Medium_value_payments,360.6494276
0x19dba,Valentinao,33,16540.95,1106.4125,8,4,9,4,"Auto Loan, Home Equity Loan, Not Specified, and Personal Loan",11,14,4.3,4,Good,794.61,31.2744103,26 Years and 3 Months,No,53.65909569,120.5922299,Low_spent_Small_value_payments,226.3899244
0x19dc6,Koranyig,27,43269.35,3558.779167,2,864,3,3,"Payday Loan, Auto Loan, and Home Equity Loan",4,2,-1.61,7,Good,976.17,24.3285138,27 Years and 6 Months,No,94.52943747,310.8390412,Low_spent_Medium_value_payments,230.509438
0x19dd2,Tracy Rucinskih,35,105596.28,8565.69,7,7,19,1,Personal Loan,4,17,7.17,3,Standard,459.52,27.57899422,21 Years and 10 Months,No,46.54925674,241.9490479,High_spent_Small_value_payments,828.0706954
0x19dea,Edwing,30,111404.52,9473.71,1,1,11,3,"Credit-Builder Loan, Personal Loan, and Credit-Builder Loan",4,0,4.46,0,Good,459.86,25.72372057,30 Years and 3 Months,No,155.8799843,467.1862819,Low_spent_Large_value_payments,594.3047338
0x19df6,Sarah Youngj,36,7110.93,843.5775,7,10,22,4,"Auto Loan, Payday Loan, Personal Loan, and Home Equity Loan",54,16,9.03,6,_,2211.24,33.60783699,7 Years and 0 Months,Yes,16.9803565,79.46390201,Low_spent_Small_value_payments,277.9134915
0x19e02,Nehaw,25,65536.74,5359.395,5,2,6,4,"Student Loan, Credit-Builder Loan, Personal Loan, and Personal Loan",3,9,7.75,3,Good,69.84,27.29610898,16 Years and 10 Months,No,163.5357792,228.8519086,Low_spent_Small_value_payments,433.5518122
0x19e0e,Aditi Shrivastavad,39,19200.08_,1678.006667,3,3,15,4,"Credit-Builder Loan, Personal Loan, Payday Loan, and Auto Loan",8,19,19.49,1492,Standard,1466.57,35.94766572,5 Years and 11 Months,Yes,54.41731056,55.38446903,High_spent_Medium_value_payments,307.9988871
0x19e1a,enjamin Kangr,34,17645.66,1671.471667,4,9,25,5,"Personal Loan, Mortgage Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",17,8,18.7,9,Standard,1820.55,32.05003641,20 Years and 5 Months,Yes,49.18230395,37.27499725,High_spent_Small_value_payments,340.6898655
0x19e32,Marcz,20,8139.495_,,10,7,16,9,"Student Loan, Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, and Student Loan",59,19_,18.87,7,Bad,3075.98,26.39289502,6 Years and 4 Months,Yes,9703,33.23944673,Low_spent_Small_value_payments,257.935853
0x19e3e,Nick Brownc,40,32757.76,2631.813333,5,6,20,2,"Mortgage Loan, and Personal Loan",14,20,4.28,5,_,504.73,24.65711333,16 Years and 10 Months,No,47.15487891,47.5799715,High_spent_Medium_value_payments,418.4464829
0x19e4a,Nagp,34,16596.385,1659.032083,8,5,8,4,"Student Loan, Credit-Builder Loan, Student Loan, and Credit-Builder Loan",24,16,9.98,3,Standard,1411.25,31.76420467,18 Years and 10 Months,Yes,35.64449133,128.3304122,Low_spent_Small_value_payments,291.9283048
0x19e56,Robert Hetza,30,79630.14,6689.845,3,1,3,1,Personal Loan,3,7,11.37,0,Good,1133.46,39.16997793,16 Years and 0 Months,No,34.55106016,141.2622991,High_spent_Large_value_payments,733.1711407
0x19e62,Fang Yanm,23,22222.15,1814.845833,7,6,20,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Debt Consolidation Loan",28,9,14.91,8,Standard,81.68,29.45549759,27 Years and 10 Months,Yes,44.47064856,73.16495889,Low_spent_Small_value_payments,353.8489759
0x19e6f,Wahbar,26,45472.2_,3693.35,6,10,23,4,"Not Specified, Mortgage Loan, Personal Loan, and Student Loan",46,16,4.44,11,Bad,1322.15,39.06401956,10 Years and 6 Months,Yes,111.7463466,211.4994639,High_spent_Small_value_payments,306.0891895
0x19e7a,Gregz,44,57953.81999999999_,4606.485,7,6,17,0,,18,7,9.38,4,Standard,221.62,33.92747922,18 Years and 5 Months,Yes,0,117.0464166,!@9#%8,593.6020834
0x19e87,Georgeb,29,40369.07,3186.089167,0,4,10,0,,13,0,14.03,0,Good,570.51,28.0935917,28 Years and 0 Months,No,0,98.60355851,High_spent_Medium_value_payments,470.0053582
0x19e92,Mirna Sleimanp,42,33181.3,,6,7,32,6,"Personal Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",62,23,28.43,6,_,3507.37,26.28381128,12 Years and 5 Months,Yes,115.0475849,72.61095646,High_spent_Medium_value_payments,336.252292
0x19eaa,Ayaic,53,32972.8,,6,3,8,0,,10,14,11.01,7,Standard,390.41,33.13405258,NA,Yes,0,89.46254325,High_spent_Medium_value_payments,444.2107901
0x19ec2,Emily Flitters,56,27223.1,2363.591667,8,6,7,0,,25,17,_,6,Good,1373.38,32.76386325,16 Years and 9 Months,No,0,297.0195318,Low_spent_Small_value_payments,229.3396349
0x19ece,Ross Kerberf,26,33574.44,2864.87,7,7,16,4,"Mortgage Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",5,17,10.05,4,Standard,79.95,34.77648264,24 Years and 11 Months,No,109.6811715,283.1407575,Low_spent_Small_value_payments,183.665071
0x19ee6,Jeremy Gauntw,20,26460.7,2295.058333,6,6,10,4,"Student Loan, Payday Loan, Personal Loan, and Home Equity Loan",11,23,20.21,5,Standard,1378.46,33.19756265,31 Years and 1 Months,Yes,49.03625747,41.58076295,High_spent_Medium_value_payments,388.8888129
0x19ef2,Winfreyf,49,28975.42,,4,5,13,1,Debt Consolidation Loan,13,11_,2.86,2,Standard,675.8,23.51627312,23 Years and 9 Months,No,19.30059125,157.2657294,Low_spent_Large_value_payments,332.5955127
0x19efe,Lynni,31,49405.92,4019.16,7,6,8,0,,30,9,10.51,7,Standard,1123.87,40.9300331,25 Years and 6 Months,Yes,0,47.57220528,High_spent_Medium_value_payments,604.3437947
0x19f0a,Bernie Woodallc,48,175972,14771.33333,3,4,3,2,"Personal Loan, and Payday Loan",2,7,4.01,3,Good,171.93,34.55672206,24 Years and 5 Months,No,285.6316023,507.5735827,Low_spent_Medium_value_payments,963.9281483
0x19f16,Anahi Ramaq,24_,105151.32,,6,3,11,0,,20,15,8.78,9,Standard,689.43,31.50955179,31 Years and 6 Months,Yes,0,492.1568352,High_spent_Small_value_payments,654.0041648
0x19f22,Anooja Debnatha,34,29902.72,2676.893333,4,7,8,2,"Not Specified, and Not Specified",21,12,17.84,5,Standard,1044.88,25.38269691,32 Years and 7 Months,Yes,43.67250296,114.2403208,!@9#%8,379.7765096
0x19f3a,Rodrigo Camposj,27,39453.74,3254.811667,5,1,6,1,Personal Loan,4,2,0.8,6,_,1432.03,29.05487861,29 Years and 6 Months,No,26.00876254,64.39555673,High_spent_Medium_value_payments,485.0768474
0x19f46,Erik Kirschbaumw,32,75988.68,6419.39,0,3,9,4,"Personal Loan, Auto Loan, Personal Loan, and Student Loan",14,3,11.26,3,Good,1241.25,36.59477409,33 Years and 5 Months,No,162.1990831,264.8735441,Low_spent_Small_value_payments,504.8663728
0x19f52,ini Lisaq,43,46256.34,4048.695,7,5,30,6,"Not Specified, Personal Loan, Personal Loan, Credit-Builder Loan, Payday Loan, and Personal Loan",16,,17.92,9,_,4336.75,38.1718226,14 Years and 6 Months,Yes,133.9629711,,!@9#%8,367.0750216
0x19f6a,Emmotte,20,22815,,3,4,17,3,"Not Specified, Home Equity Loan, and Home Equity Loan",11,,11.18,7,_,182.75,32.90892597,18 Years and 3 Months,NM,41.53331981,163.2442213,Low_spent_Small_value_payments,292.3474589
0x19f76,Humeyra Pamuko,17,61350.48,,6,9,28,7,"Credit-Builder Loan, Auto Loan, Student Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",28,19,17.48,14,Bad,3965.41,31.37263331,6 Years and 10 Months,Yes,322.5293333,139.4582285,!@9#%8,287.8664382
0x19f82,Dash,35,34700.16,3075.68,7,6,30,140,"Student Loan, Auto Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",15,23,8.55,10,Bad,1900.43,32.33897983,9 Years and 6 Months,Yes,109.5029976,301.5003615,Low_spent_Small_value_payments,186.5646409
0x19f8e,Bruce Nicholsn,24,7788.985,622.0820833,4,6,18,2,"Auto Loan, and Home Equity Loan",25,13,10.82,7,Standard,1796.83,34.30758076,15 Years and 11 Months,Yes,10.98772588,50.75189204,Low_spent_Large_value_payments,270.4685904
0x19f9a,Phil Wahbav,49,88165.12,7547.093333,5,4,3,2,"Auto Loan, and Payday Loan",15,,_,3,Good,67.9,38.37871047,21 Years and 1 Months,NM,85.91595826,115.3411797,High_spent_Medium_value_payments,803.4521954
0x19fa6,ewich Poornimaq,19_,107591.79,8769.9825,5,4,5,4,"Personal Loan, Personal Loan, Mortgage Loan, and Not Specified",9,7_,6.84,2,Good,10.54,28.38595146,26 Years and 1 Months,No,263.093366,186.1316282,High_spent_Large_value_payments,667.7732557
0x19fbe,Tetsushi Kajimotoz,23,67082.16,5622.18,8,8,18,6,"Mortgage Loan, Payday Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",33,18,4.96,11,Bad,1734.87,25.50943477,7 Years and 9 Months,Yes,252.2916581,,Low_spent_Small_value_payments,36.46117332
0x19fca,Hamidq,28,68367.8,5147.070967,6,4,2,0,,14,15,7.13,5,Good,359.85,38.30705623,27 Years and 3 Months,NM,18135,423.8415254,Low_spent_Large_value_payments,389.7901413
0x19fd6,Meenakshi Iyerk,18,17670.52,1529.543333,10,7,21,8,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan",60,18,10.15,9,_,4931.01,39.00111784,NA,Yes,71.85825675,112.8132964,Low_spent_Small_value_payments,258.2827802
0x19fee,Eileen Houlihanb,18,73530.48,6301.54,7,4,6,6_,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan",13,12,_,10,Standard,2420.44,33.6252241,10 Years and 11 Months,Yes,231.9740548,264.0500896,High_spent_Medium_value_payments,384.1298555
0x19ffb,ewich Noelz,29,38269.83,,3,1,9,1,Payday Loan,-4,11,7.6,3,Good,1144.21,28.37416701,20 Years and 7 Months,No,26.53225597,51.20533045,High_spent_Large_value_payments,463.2776636
0x1a006,Sinead Carewu,47,27240.07_,2065.005833,5,3,18,4,"Mortgage Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",26,19,6.22,3,Standard,1301.08,37.32175575,28 Years and 5 Months,No,88.41278203,77.79207567,High_spent_Medium_value_payments,290.2957256
0x1a02a,Lynche,39,49880.68,3936.723333,5,1442,14,0,,14,12,6.24,4,Standard,499.95,38.38535728,27 Years and 4 Months,No,0,349.2358212,Low_spent_Small_value_payments,334.4365121
0x1a042, Mattx,29,8393.96,780.4966667,5,5,32,2,"Debt Consolidation Loan, and Debt Consolidation Loan",14,17,18.84,12,Standard,1402.78,37.39552222,14 Years and 6 Months,Yes,8.025107607,54.86413603,Low_spent_Medium_value_payments,295.160423
0x1a066,Andrean,39,29410.64,2712.886667,8,10,4381,-100,"Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Student Loan",56,,0.85,12,Bad,1830.01,37.14720585,12 Years and 4 Months,Yes,110.9428667,159.6495715,High_spent_Small_value_payments,260.6962284
0x1a072,Rothackery,27,29416.81,2742.400833,8,4,14,3,"Not Specified, Home Equity Loan, and Student Loan",12,15,9.97,146,Standard,133.18,26.56289845,21 Years and 1 Months,No,37.72392587,78.90621396,High_spent_Medium_value_payments,407.6099435
0x1a08a,Chuck Mikolajczakq,28,8983.515,968.62625,6,5,24,3,"Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",44,19_,1.84,12,Bad,2238.55,28.63861516,8 Years and 4 Months,Yes,19.51986383,99.67641099,Low_spent_Small_value_payments,267.6663502
0x1a096,Krauskopfi,51,110437.2,9401.1,4,7,17,4,"Student Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",17,8,19.98,4,Standard,1480.53,30.57241805,18 Years and 7 Months,Yes,235.5610793,88.93140796,High_spent_Large_value_payments,855.6175127
0x1a0a2,Matthewi,30,39928.5,3375.375,3,5,8,4,"Auto Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,18,9.17,3,Good,461.43,30.15640625,28 Years and 9 Months,NM,76.00051095,154.4168524,Low_spent_Medium_value_payments,387.1201366
0x1a0ae,Jed Horowitzg,19,18282.34,1769.528333,5,10,34,6,"Mortgage Loan, Credit-Builder Loan, Not Specified, Not Specified, Student Loan, and Credit-Builder Loan",9,16,18,12,Standard,1310.97,24.34683587,NA,Yes,85.69683656,203.2282694,Low_spent_Small_value_payments,178.0277273
0x1a0c6,Stepheny,31,9081.535,842.7945833,3,5,26,3,"Home Equity Loan, Student Loan, and Credit-Builder Loan",15,13,11.85,12,Standard,1518.63,28.09191058,NA,Yes,16.64312353,58.5172014,Low_spent_Small_value_payments,299.1191334
0x1a0de,Paulz,23,36270.25,2846.520833,2,3,10,0,,23,6,10.59,0,Good,220.62,25.6277973,23 Years and 6 Months,No,0,131.2490838,Low_spent_Small_value_payments,443.4029996
0x1a102,Kevinx,33,41709.64,3739.803333,3,2,8,0,,9,-1,14.08,3,Good,1307.73,33.64488258,23 Years and 1 Months,No,0,351.6733021,Low_spent_Medium_value_payments,302.3070312
0x1a10e,Karolin Schapse,45,9967.82,684.6516667,6,9,18,6,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Auto Loan",40,22,8.66,6,_,1841.86,40.19707687,19 Years and 9 Months,Yes,37.17886782,13.85281906,High_spent_Large_value_payments,257.4334798
